price,LAND AREA,HOUSE AREA,,BEDS,LIVING,KITCHEN,BATHROOMS,FLOORS,LOCATION,ROAD DESCRIPTION,FACED TOWARDS,CATEGORY,TYPE,CODE,UPDATE,VIEWS,FURNISHING,url,MAIN ROAD DISTANCE,ROAD TO HOUSE,FLAT AREA,PARKING AREA
"Rs. 1,00,000 / month (Negotiable)
(One lakh )",0-3-0-0,0-2-0-0,,3,,,3,3.5,"NEWROAD, KATHMANDU, NEPAL",1M FROM ROAD,SOUTH,HOUSE (RESIDENTIAL),PILLAR SYSTEM,GB10010,7 MONTHS AGO,59,NOT FURNISHED,https://www.gharbazar.com/property/details/house-at-newroad-10010,,NEXT TO NEWROAD DAMKAL,,
,9-9-1-0,,,,,,,,"DHADING SIDDHALEKH KUMPUR., KATHMANDU, NEPAL",25-30,NONE,LAND (RESIDENTIAL),PILLAR SYSTEM,GB10530,3 MONTHS AGO,82,,https://www.gharbazar.com/property/details/land-at-dhading-siddhalekh-kumpur-10530,,200 METRE FROM PRITHVI HIGHWAY(GHATBESHI DHADING),,
"Rs. 4,50,00,000 (Negotiable)
(Four crore fifty lakh )",0-4-2-0,,,4,2,1,5,2.5,"MULPANI, KATHMANDU, NEPAL",20 FT,SOUTH-EAST,HOUSE (RESIDENTIAL),PILLAR SYSTEM,GB09499,1 YEAR AGO,2859,NOT FURNISHED,https://www.gharbazar.com/property/details/house-at-green-hill-city-mulpani-9499,,,2800 SQUARE FEET,
"Rs. 2,25,000 (Negotiable)
(2 lakh 25 thousand per dhur)",25 DHUR,,,,,,,,"DEVKOTA CHOWK, BHAIRAHAWA, RUPANDEHI, NEPAL",20 FEET,EAST,LAND (RESIDENTIAL),NONE,GB04557,6 YEARS AGO,6540,,https://www.gharbazar.com/property/details/land-at-bhairahawa-4557,,,,
"Rs. 1,90,00,000 (Negotiable)
(One crore ninety lakh)",0-3-2-0,,,5,2,2,3,2.5,"MAHALAXMI NAGARPALIKA - 1, SHEETAL TOLE, LALITPUR, NEPAL",13 FEET,SOUTH,HOUSE (RESIDENTIAL),PILLAR SYSTEM,GB06375,4 YEARS AGO,4913,SEMI FURNISHED,https://www.gharbazar.com/property/details/house-at-imadol-6375,100M,,,
"Rs. 48,00,000 (Negotiable)
(48 lakh per aana)",0-4-2-3,,,,,,,,"NAYA BAZAR, KATHMANDU, NEPAL",26 FT,NORTH,LAND (COMMERCIAL/RESIDENTIAL),NONE,GB05316,5 YEARS AGO,6044,,https://www.gharbazar.com/property/details/land-at-khusibu-5316,30M,,,
,0-4-2-0,,,,,,,,"THANKOT, KATHMANDU, NEPAL",13-10,NONE,LAND (RESIDENTIAL),PILLAR SYSTEM,GB10657,1 MONTH AGO,48,,https://www.gharbazar.com/property/details/land-at-thankot-10657,,150 METER FROM MAIN HIGHWAR,,
"Rs. 7,00,00,000 (Negotiable)
(7 crore)",578 SQUARE FEET,578 SQUARE FEET,,20,,1,4,3,"NEW ROAD, POKHARA, KASKI, NEPAL",,,HOUSE (COMMERCIAL),PILLAR SYSTEM,GB03510,5 YEARS AGO,6082,NOT FURNISHED,https://www.gharbazar.com/property/details/house-at-new-road-pokhara-3510,,HOUSE NO. 57,,
"Rs. 4,75,00,000 (Negotiable)
(Four crore seventy five lakh )",0-5-3-0,,,7,2,2,8,3.5,"BHAISEPATI, SAINBU, KATHMANDU, NEPAL",16,NORTH-EAST,HOUSE (RESIDENTIAL),PILLAR SYSTEM,GB08887,11 MONTHS AGO,8542,FULLY FURNISHED,https://www.gharbazar.com/property/details/house-at-bhaisepati-8887,200M,300,,
"Rs. 5,35,00,000 (Negotiable)
(Five crore thirty five lakh )",0-4-0-0,,,6,1,1,,3,"MANBHAWAN, LALITPUR, KATHMANDU, NEPAL",,NONE,HOUSE (RESIDENTIAL),PILLAR SYSTEM,GB10715,1 MONTH AGO,49,,https://www.gharbazar.com/property/details/house-at-manbhawan-lalitpur-10715,,,,
"Rs. 2,40,00,000 (Negotiable)
(Two crore forty lakh )",0-,0-4-1-3,,,,,,,"BUDDHANAGAR, KATHMANDU, NEPAL",20 FEET,SOUTH,HOUSE (RESIDENTIAL),NONE,GB10164,6 MONTHS AGO,102,NOT FURNISHED,https://www.gharbazar.com/property/details/house-at-buddhanagar-10164,,,,
,0-4-0-0,,,6,1,2,,2.5,"SHITAL HEIGHT IMADOL, KATHMANDU, NEPAL",200,EAST,HOUSE (RESIDENTIAL),PILLAR SYSTEM,GB10774,3 WEEKS AGO,59,SEMI FURNISHED,https://www.gharbazar.com/property/details/house-at-shital-height-imadol-10774,,200 METERS FROM MAIN ROAD IMADOL HIGHWAY,,
"Rs. 3,35,00,000 (Negotiable)
(Three crore thirty five lakh )",0-4-0-1,,,15,1,1,,3.5,"JORPATI KATHMANDU, NEPAL",8FT/13FT,NORTH,HOUSE (RESIDENTIAL),PILLAR SYSTEM,GB10652,1 MONTH AGO,36,SEMI FURNISHED,https://www.gharbazar.com/property/details/house-at-jorpati-kathmandu-10652,,200M,,
,0-4-3-3,,,,,,,,"LAZIMPAT, KATHMANDU, NEPAL",13 FT,SOUTH-WEST,LAND (COMMERCIAL/RESIDENTIAL),NONE,GB09155,1 YEAR AGO,3212,,https://www.gharbazar.com/property/details/land-at-panipokhari-lazimpat-9155,60M,,,
"Rs. 2,80,00,000 (Negotiable)
(3)",0-3-0-0,0-3-0-0,,5,2,2,,3.5,"IMADOL NEW MILINIUM SCHOOL NEAR, LALITPUR, NEPAL",13 FEET,NORTH,HOUSE (RESIDENTIAL),PILLAR SYSTEM,GB10398,4 MONTHS AGO,148,FULLY FURNISHED,https://www.gharbazar.com/property/details/house-at-imadol-10398,,IMADOL RAJKULO,,
"Rs. 1,75,00,000 (Negotiable)
(One crore seventy five lakh )",1026 SQUARE FEET,1026 SQUARE FEET,,11,2,3,9,3,"PAIYATAR, KATHMANDU, NEPAL",13 FEET,SOUTH-EAST,HOUSE (RESIDENTIAL),PILLAR SYSTEM,GB10062,7 MONTHS AGO,92,SEMI FURNISHED,https://www.gharbazar.com/property/details/house-at-paiyatar-10062,,1.5KM FROM BYPASS (ASTANARAYAN HALL),,
"Rs. 5,25,00,000 (Negotiable)
(Five crore twenty five lakh )",0-9-0-0,,,5,2,2,5,2.5,"KAPAN, KATHMANDU, NEPAL",6 METER,SOUTH-EAST,BUNGALOW (RESIDENTIAL),PILLAR SYSTEM,GB05745,3 YEARS AGO,6175,FULLY FURNISHED,https://www.gharbazar.com/property/details/bungalow-at-kapan-height-5745,100M,100,,
"Rs. 2,30,00,000 (Negotiable)
(2 crore 30 lakh)",0-2-3-0,2000 SQUARE FEET,,2,1,1,3,2.5,"NEAR SUN CITY APARTMENT, KATHMANDU, NEPAL",23,EAST,HOUSE (RESIDENTIAL),PILLAR SYSTEM,GB05644,5 YEARS AGO,5643,SEMI FURNISHED,https://www.gharbazar.com/property/details/house-at-pepsicola-5644,50M,,,
"Rs. 25,000 (Negotiable)
(Twenty five thousand )",0-,622 SQUARE FEET,,2,1,1,1,,"HATTIBAN, LALITPUR, NEPAL",20 FEET,NONE,APARTMENT (RESIDENTIAL),PILLAR SYSTEM,GB10011,7 MONTHS AGO,184,SEMI FURNISHED,https://www.gharbazar.com/property/details/apartment-hattiban-10011,,,,
"Rs. 1,35,00,000 (Negotiable)
(One crore thirty five lakh )",0-2-0-0,,,6,,1,3,3,"SARASWOTINAGAR, CHABAHIL, KATHMANDU, NEPAL",20 FEET,NORTH,HOUSE (COMMERCIAL/RESIDENTIAL),PILLAR SYSTEM,GB07073,4 YEARS AGO,2866,SEMI FURNISHED,https://www.gharbazar.com/property/details/house-at-saraswotinagar-7073,100M,FROM CHABAHIL 1.5 KM TOWARDS KAPAN,,
"Rs. 66,00,000 (Negotiable)
(Sixty six lakh )",0-4-3-0,,,,,,,,"SAMAKHUSI, KATHMANDU, NEPAL",13 FT,NORTH,LAND (COMMERCIAL/RESIDENTIAL),NONE,GB10510,3 MONTHS AGO,2067,,https://www.gharbazar.com/property/details/land-at-samakhusi-kathmandu-10510,50M,,,
,676 HAATH,,,,,,,,"DANG, KATHMANDU, NEPAL",20 FT,NORTH,LAND (RESIDENTIAL),NONE,GB10522,3 MONTHS AGO,394,,https://www.gharbazar.com/property/details/land-at-ghorahi-dang-10522,,,,
"Rs. 2,30,00,000 (Negotiable)
(Two crore thirty lakh )",3-3-3-0,,,4,1,1,3,2.5,"BEHIND AIRPORT, HOUSE NO. 44, POKHARA, KASKI, NEPAL",,EAST,HOUSE (RESIDENTIAL),PILLAR SYSTEM,GB06165,4 YEARS AGO,7171,SEMI FURNISHED,https://www.gharbazar.com/property/details/house-land-at-fishtail-residency-pokhara-6165,100M,,,
"Rs. 55,00,000 (Negotiable)
(Fifty five lakh per aana)",0-9-0-0,,,,,,,,"KAPURDHARA, KATHMANDU, NEPAL",10 FT,NORTH,LAND (RESIDENTIAL),NONE,GB10467,2 HOURS AGO,157,,https://www.gharbazar.com/property/details/land-at-kapurdhara-10467,,,,
"Rs. 1,30,000 (Negotiable)
(1 lakh 30 thousand per month)",0-32-0-0,,,4,1,1,4,2.5,"SAI BABA MARG, KATHMANDU, NEPAL",20 FT,SOUTH,BUNGALOW (RESIDENTIAL),PILLAR SYSTEM,GB05402,5 YEARS AGO,4076,SEMI FURNISHED,https://www.gharbazar.com/property/details/bungalow-at-banasthali-5402,200M,,,
"Rs. 2,25,00,000 (Negotiable)
(Two crore twenty five lakh )",22 DHUR,1200 SQUARE FEET,,4,1,1,,2,,20 FT,NONE,SCHOOL (RESIDENTIAL),PILLAR SYSTEM,GB10579,2 MONTHS AGO,58,,https://www.gharbazar.com/property/details/house-land-at-belbari-morang-10579,,,,
"Rs. 2,45,00,000 (Negotiable)
(Two crore forty five lakh )",0-4-0-0,2046 SQUARE FEET,,6,2,2,5,2.5,"BUDHANILKANTHA, PASIKOT, KATHMANDU, NEPAL",13 FT.,SOUTH-EAST,HOUSE (RESIDENTIAL),PILLAR SYSTEM,GB07722,2 YEARS AGO,5881,NOT FURNISHED,https://www.gharbazar.com/property/details/house-at-pasikot-7722,150M,NEARBY SHREE RAM SCHOOL,,
"Rs. 14,00,000 (Negotiable)
(14 lakh per anna)","0-4-0-0, 0-6-0-0",,,,,,,,"CHANGU, NEC, BHAKTAPUR, NEPAL",26&20,SOUTH-EAST,LAND (RESIDENTIAL),PILLAR SYSTEM,GB05618,5 YEARS AGO,4669,,https://www.gharbazar.com/property/details/land-at-changu-narayan-5618,,,,
"Rs. 12,00,000 (Negotiable)
(Twelve lakh (Negotiable))",0-,,,,,,,,"BANESHWOR, KATHMANDU, NEPAL",20 FT,NONE,RESTAURANT (COMMERCIAL),PILLAR SYSTEM,GB10259,5 MONTHS AGO,95,NOT FURNISHED,https://www.gharbazar.com/property/details/cafe-at-devkota-sadak-baneshwor-10259,,,,
"Rs. 5,00,000 (Negotiable)
(Five lakh )",7-0-0-0,,,,,,,,"PYUTHAN, NEPAL",18 FT,EAST,LAND (COMMERCIAL/RESIDENTIAL),NONE,GB02988,2 YEARS AGO,1546,,https://www.gharbazar.com/property/details/land-at-pyuthan-2988,,,,
"Rs. 5,75,00,000 (Negotiable)
(Five crore seventy five lakh )",0-5-2-0,3300 SQUARE FEET,,10,3,3,,4,"DHUMBARAHI, KATHMANDU, NEPAL",13 FEET,NORTH,HOUSE (RESIDENTIAL),PILLAR SYSTEM,GB09897,5 MONTHS AGO,160,SEMI FURNISHED,https://www.gharbazar.com/property/details/house-at-dhumbarahi-9897,,OPPOSITE OF DHUMBARAHI TEMPLE,,
"Rs. 70,000 (Negotiable)
(Seventy thousand per month)",1275 SQUARE FEET,1275 SQUARE FEET,,3,1,1,2,6,"DHAPASI, KATHMANDU, NEPAL",20,EAST,APARTMENT (RESIDENTIAL),PILLAR SYSTEM,GB05288,10 MONTHS AGO,8171,FULLY FURNISHED,https://www.gharbazar.com/property/details/apartment-at-grande-tower-5288,2500M,100,,
,0-3-3-0,0-3-3-0,,,,,,6,"NEW BANESHWOR, KATHMANDU, NEPAL",,NONE,COMMERCIAL BUILDING (RESIDENTIAL),PILLAR SYSTEM,GB06802,4 YEARS AGO,3767,SEMI FURNISHED,https://www.gharbazar.com/property/details/commercial-building-at-new-baneshwor-6802,,,,
"Rs. 9,35,00,000 (Negotiable)
(Nine crore thirty five lakh )",0-8-1-0,,,,,,5,4,"GYANESHWOR, KATHMANDU, NEPAL",33 &11 FT,NORTH-WEST,COMMERCIAL BUILDING (RESIDENTIAL),PILLAR SYSTEM,GB05681,4 YEARS AGO,5805,NOT FURNISHED,https://www.gharbazar.com/property/details/commercial-house-at-ratopul-5681,,,,
"Rs. 9,50,000 (Negotiable)
(Nine lakh fifty thousand per aana)",1-5-0-0,,,,,,,,"CHANGUNARAYAN, BHAKTAPUR, NEPAL",20 FEET,EAST,LAND (COMMERCIAL/RESIDENTIAL),NONE,GB06930,4 YEARS AGO,3267,,https://www.gharbazar.com/property/details/land-at-changunarayan-6930,,,,
,10 DHUR,8 DHUR,,2,1,1,,2,"MAGARGHAU, PURANO BAKTAPUR, KATHMANDU, NEPAL",14,SOUTH-WEST,HOUSE (RESIDENTIAL),PILLAR SYSTEM,GB10572,2 MONTHS AGO,29,NOT FURNISHED,https://www.gharbazar.com/property/details/house-at-magarghau-purano-baktapur-10572,,HIMCHULI ACADEMY,,
"Rs. 22,50,000 (Negotiable)
(Twenty two lakh fifty thousand )",0-3-1-0,,,,,,,,"LAMATAR, LALITPUR, NEPAL",13 FT,NONE,LAND (RESIDENTIAL),PILLAR SYSTEM,GB10469,4 MONTHS AGO,82,,https://www.gharbazar.com/property/details/land-at-lamatar-10469,,,,
"Rs. 2,80,00,000 (Negotiable)",0-5-1-0,,,5,2,1,,3,"DHAPAKHEL, KATHMANDU, NEPAL",20 FT,NORTH-EAST,HOUSE (RESIDENTIAL),PILLAR SYSTEM,GB10606,1 MONTH AGO,76,SEMI FURNISHED,https://www.gharbazar.com/property/details/house-at-dhapakhel-10606,,700 METERS FROM ICIMOD,,
"Rs. 2,40,00,000
(Two crore forty lakh )",0-,3000 SQUARE FEET,,,,,,,"HARISHIDDHI, LALITPUR, NEPAL",10,NONE,HOUSE (RESIDENTIAL),PILLAR SYSTEM,GB10827,YESTERDAY,32,FULLY FURNISHED,https://www.gharbazar.com/property/details/house-at-harishiddhi-10827,,1KM FROM SATDOBATO CHOWK WALKING DISTANCE FROM CLASSIC APARTMENT AND CITY ESCAPE APARTMENT,,
"Rs. 3,50,000 (Negotiable)
(Three lakh fifty thousand )",0-20-0-0,,,5,1,1,6,3,"RUDRESHWOR CHOWK, BUDHANILKANTHA, KATHMANDU, NEPAL",18 FT,EAST,BUNGALOW (RESIDENTIAL),PILLAR SYSTEM,GB10769,2 WEEKS AGO,676,SEMI FURNISHED,https://www.gharbazar.com/property/details/luxurious-bungalow-with-modern-amenities-in-budhanilkantha-10769,700M,,,
"Rs. 11,75,000 (Negotiable)
(Eleven lakh seventy five thousand )",0-,,,,,,,,"BHIMSENSTHAN, KATHMANDU, NEPAL",13 FT,NONE,LAND (RESIDENTIAL),PILLAR SYSTEM,GB10454,4 MONTHS AGO,43,,https://www.gharbazar.com/property/details/land-at-bhimsensthan-dakshilkathi-10454,,,,
"Rs. 8,75,000 (Negotiable)
(8 lakh 75 thousand per aana)",10-2-0-0,,,,,,,,,44 FT,SOUTH,LAND (COMMERCIAL/RESIDENTIAL),PILLAR SYSTEM,GB04451,6 YEARS AGO,2111,,https://www.gharbazar.com/property/details/land-at-badegaun-4451,,,,
"Rs. 2,90,00,000 (Negotiable)
(Two crore ninety lakh )",0-6-2-0,,,6,1,1,4,2.5,"KHUMALTAR,ICI MOD, LALITPUR, NEPAL",13 FEET,SOUTH-EAST,HOUSE (RESIDENTIAL),PILLAR SYSTEM,GB06447,2 YEARS AGO,8150,SEMI FURNISHED,https://www.gharbazar.com/property/details/house-at-khumaltar-6447,150M,,,
,,,,,,,,4,"SINAMANGAL, KATHMANDU, NEPAL",20 FT,NONE,COMMERCIAL BUILDING (RESIDENTIAL),PILLAR SYSTEM,GB10558,2 MONTHS AGO,476,NOT FURNISHED,https://www.gharbazar.com/property/details/commercial-building-at-sinamangal-10558,,,3296 SQUARE FEET,
"Rs. 2,40,00,000 (Negotiable)
(Two crore forty lakh )",0-4-0-0,2100 SQUARE FEET,,3,1,1,3,2.5,"NEAR SITAPAKHA GATE, HATTIBAN, LALITPUR, NEPAL",16 FEET,SOUTH-WEST,HOUSE (COMMERCIAL/RESIDENTIAL),PILLAR SYSTEM,GB07067,3 YEARS AGO,8860,SEMI FURNISHED,https://www.gharbazar.com/property/details/house-at-hattiban-7067,100M,,,
"Rs. 60,000 (Negotiable)
(Sixty thousand per month)",1362 SQUARE FEET,,,3,1,1,2,,"DHAPASI, TOKHA, KATHMANDU, NEPAL",20 FT,SOUTH,APARTMENT (RESIDENTIAL),PILLAR SYSTEM,GB10815,2 DAYS AGO,176,FULLY FURNISHED,https://www.gharbazar.com/property/details/3bhk-apartment-at-mars-tower-grande-for-premium-living-experience-10815,,,,
"Rs. 2,00,00,000 (Negotiable)
(Two crore )",,,,2,,1,1,1,"NEAR COVERED HALL, DHANUSA, NEPAL",42,EAST,HOUSE (RESIDENTIAL),PILLAR SYSTEM,GB05828,3 YEARS AGO,13399,NOT FURNISHED,https://www.gharbazar.com/property/details/house-at-janakpur-5828,400M,,,
"Rs. 3,75,000 (Negotiable)
(3 lakh 75 thousand per dhur)",9 DHUR,,,,,,,,"BASENI CHOWK, BHARATPUR, CHITWAN, NEPAL",20 FT,SOUTH,LAND (RESIDENTIAL),PILLAR SYSTEM,GB04425,6 YEARS AGO,2688,,https://www.gharbazar.com/property/details/land-at-bharatpur-4425,200M,,,
"Rs. 1,90,00,000 (Negotiable)
(1 crore 90 lakh)",0-5-0-0,,,6,1,2,,3,"SAURAHA, CHITWAN, NEPAL",,NONE,HOUSE (RESIDENTIAL),PILLAR SYSTEM,GB03669,5 YEARS AGO,2885,NOT FURNISHED,https://www.gharbazar.com/property/details/house-at-chitwan-3669,200M,,,
"Rs. 15,50,000 (Negotiable)
(Fifteen lakh fifty thousand per aana)",0-6-0-0 0-6-0-0,,,,,,,,"WAY TO BP SANGRALAYA, NAYAPATI, KATHMANDU, NEPAL",12 FT,NORTH-EAST,LAND (RESIDENTIAL),NONE,GB06263,4 YEARS AGO,4700,,https://www.gharbazar.com/property/details/land-at-nayapati-6263,200M,,,
"Rs. 2,95,00,000 (Negotiable)
(Two crore ninety five lakh (Fixed))",0-4-1-0,,,6,3,3,5,3,"BALUWAKHANI, KAPAN, KATHMANDU, NEPAL",12FT,NONE,HOUSE (COMMERCIAL/RESIDENTIAL),PILLAR SYSTEM,GB08776,2 YEARS AGO,3289,NOT FURNISHED,https://www.gharbazar.com/property/details/house-at-baluwakani-kapan-8776,,,,
"Rs. 75,00,000 (Negotiable)
(Seventy five lakh )",0-9-0-0,,,,,,,,"MAHALAKSHMISTHAN, LALITPUR, NEPAL",12,EAST,LAND (COMMERCIAL/RESIDENTIAL),NONE,GB08088,2 YEARS AGO,4621,,https://www.gharbazar.com/property/details/land-at-mahalakshmisthan-chowk-8088,20M,NEAR MAHALAKSHMISTHAN CHOWK AND ADJOINED WITH GANESHMAN HOSPITAL,,
"Rs. 12,50,000 (Negotiable)
(Twelve lakh fifty thousand )",,,,,,,,,"NURSERY CHOWK-DHUNGEDHARA-16, KATHMANDU, NEPAL",13 FEET,NONE,SHUTTER/S (RESIDENTIAL),PILLAR SYSTEM,GB09977,8 MONTHS AGO,76,NOT FURNISHED,https://www.gharbazar.com/property/details/shoes-shop-at-nursery-chowk-dhungedhara-9977,,,,
"Rs. 75,00,000 (Negotiable)
(Seventy five lakh per aana)",0-24-0-0,,,,,,,,"NEAR SHUVATARA SCHOOL, SANEPA, LALITPUR, NEPAL",20 FT,SOUTH,LAND (COMMERCIAL/RESIDENTIAL),PILLAR SYSTEM,GB06037,2 YEARS AGO,4326,,https://www.gharbazar.com/property/details/land-at-sanepa-6037,100M,,,
"Rs. 3,50,00,000 (Negotiable)
(Three crore fifty lakh )",0-4-0-0,,,15,,1,5,4.5,"JARANKU, KATHMANDU, NEPAL",33 FT PITCHED ROAD,EAST,HOUSE (COMMERCIAL/RESIDENTIAL),PILLAR SYSTEM,GB06161,4 YEARS AGO,2138,NOT FURNISHED,https://www.gharbazar.com/property/details/house-at-jaranku-6161,,,,
"Rs. 1,35,00,000 (Negotiable)
(1 crore 35 lakh)",0-4-0-0,1852 SQUARE FEET,,4,2,2,2,2,"GOKARNA, KATHMANDU, NEPAL",15 FROM WEST 12 FROM EAST,EAST,HOUSE (RESIDENTIAL),PILLAR SYSTEM,GB05163,5 YEARS AGO,3640,SEMI FURNISHED,https://www.gharbazar.com/property/details/house-at-gokarna-bhairab-chowk-5163,50M,,,
"Rs. 1,65,00,000 (Negotiable)
(One crore sixty five lakh )",0-2-2-0,,,4,1,2,3,,"IMADOL, KATHMANDU, NEPAL",16 FEET,NONE,HOUSE (RESIDENTIAL),PILLAR SYSTEM,GB10165,6 MONTHS AGO,107,NOT FURNISHED,https://www.gharbazar.com/property/details/house-at-imadol-10165,,,,
"Rs. 29,50,000 (Negotiable)
(Twenty nine lakh fifty thousand per aana)",0-6-0-1,,,,,,,,"TARAKESWOR MUNICIPALITY-4, GOLDHUNGA, KATHMANDU, KATHMANDU, NEPAL",26 FT 13 FT,SOUTH-EAST,LAND (RESIDENTIAL),PILLAR SYSTEM,GB05751,5 YEARS AGO,4125,,https://www.gharbazar.com/property/details/land-at-goldhunga-5751,1300M,,,
"Rs. 11,00,000 (Negotiable)
(Eleven lakh )",0-,,,,,,,,"PEPSICOLA, TOWNPLANNING, BHAKTAPUR, NEPAL",13 FT,NONE,RESTAURANT (RESIDENTIAL),PILLAR SYSTEM,GB10787,4 DAYS AGO,233,NOT FURNISHED,https://www.gharbazar.com/property/details/restaurant-at-pepsicola-for-sale-ideal-for-smart-investors-10787,50M,,,
"Rs. 3,90,00,000 (Negotiable)
(Three crore ninety lakh )",0-5-0-3,1185 SQUARE FEET,,4,1,1,4,,"SURYABINAYAK, BHAKTAPUR, NEPAL",20 FT,NORTH,HOUSE (RESIDENTIAL),NONE,GB10809,YESTERDAY,170,SEMI FURNISHED,https://www.gharbazar.com/property/details/experience-modern-living-with-this-bungalow-at-ittabu-suryabinayak-10809,,,,
"Rs. 45,00,000 (Negotiable)
(Forty five lakh )",0-3-1-1,,,,,,,,"DHUNGEADDA CHANDRAGIRI, KATHMANDU, NEPAL",14 FEET,NONE,LAND (RESIDENTIAL),PILLAR SYSTEM,GB10376,2 MONTHS AGO,133,,https://www.gharbazar.com/property/details/land-at-dhungeadda-chandragiri-10376,,1 KM FROM KALANKI CHOWK,,
"Rs. 1,20,000 (Negotiable)
(One lakh twenty thousand )",0-5-0-0,,,,,,,,"BASBARI, KATHMANDU, NEPAL",20 FT,NONE,APARTMENT (RESIDENTIAL),PILLAR SYSTEM,GB09688,11 MONTHS AGO,887,NOT FURNISHED,https://www.gharbazar.com/property/details/apartment-at-ganesh-home-basbari-chowk-kathmandu-9688,,,,
"Rs. 2,77,00,000
(Two crore seventy seven lakh )",,,,22,,8,,6,"BANESHWOR, KATHMANDU, NEPAL",,NONE,HOUSE (RESIDENTIAL),PILLAR SYSTEM,GB10745,4 WEEKS AGO,60,,https://www.gharbazar.com/property/details/house-at-baneshwor-10745,,500M FROM MAIN ROAD,,
"Rs. 8,00,000 (Negotiable)
(8 lakh per aana)",15-0-0-0,,,,,,,,"NEAR MONASTERY, KATHMANDU, NEPAL",20 FT,NONE,LAND (COMMERCIAL/RESIDENTIAL),PILLAR SYSTEM,GB05811,5 YEARS AGO,5605,,https://www.gharbazar.com/property/details/land-at-pharping-dallu-5811,,,,
"Rs. 19,00,000 (Negotiable)
(Nineteen lakh )",0-5-0-0,,,,,,,,"GODAWARI, KATHMANDU, NEPAL",20 FEET,NONE,LAND (RESIDENTIAL),PILLAR SYSTEM,GB10808,3 DAYS AGO,69,,https://www.gharbazar.com/property/details/land-at-godawari-10808,,,,
"Rs. 50,00,000 (Negotiable)
(Fifty lakh per aana)",0-4-0-0,,,,,,,,"CHAPPALKARKHANA, MANDIKATAR, KATHMANDU, NEPAL",13 FT,EAST,LAND (RESIDENTIAL),NONE,GB10691,4 DAYS AGO,653,,https://www.gharbazar.com/property/details/limited-availability-prime-plots-for-sale-in-chappal-karkhana-10691,,,,
"Rs. 2,40,00,000 (Negotiable)
(Two crore forty lakh )",1369 SQUARE METER,1369 SQUARE METER,,4,2,2,2,2,"MAHARAJGUNG, KATHMANDU, NEPAL",13 FEET,EAST,HOUSE (RESIDENTIAL),PILLAR SYSTEM,GB09991,8 MONTHS AGO,111,SEMI FURNISHED,https://www.gharbazar.com/property/details/house-at-maharajgung-9991,,"ROAD GOES INSIDE FROM NIRMAL NIWAS, BISHAL NURSERY , AT MAHARAJGUNJ RD, KATHMANDU.",,
,30-0-0-0,,,,,,,,"NAGHDUNGA, THANKOT, KATHMANDU, NEPAL",,,LAND (RESIDENTIAL),NONE,GB05343,4 YEARS AGO,847,,https://www.gharbazar.com/property/details/land-at-thankot-5343,,,,
"Rs. 1,40,000
(One lakh forty thousand )",0-4-0-0,0-2-0-0,,,,,,,"NAXAL, KATHMANDU, NEPAL",13FT,NONE,HOUSE (RESIDENTIAL),PILLAR SYSTEM,GB10315,5 MONTHS AGO,82,,https://www.gharbazar.com/property/details/house-at-naxal-10315,,,,
"Rs. 5,25,00,000 (Negotiable)
(Five crore twenty five lakh )",0-7-2-0,,,10,4,3,7,4.5,"SAMAKHUSHI, KATHMANDU, NEPAL",26 & 9,NORTH-WEST,HOUSE (COMMERCIAL/RESIDENTIAL),PILLAR SYSTEM,GB05292,5 YEARS AGO,7648,SEMI FURNISHED,https://www.gharbazar.com/property/details/house-at-ranibari-5292,300M,,,
"Rs. 65,00,000 (Negotiable)
(Sixty five lakh )",0-4-0-2,,,,,,,,"BHAKTAPUR, BHAKTAPUR, NEPAL",20 FEET,NONE,LAND (RESIDENTIAL),PILLAR SYSTEM,GB10381,4 MONTHS AGO,79,,https://www.gharbazar.com/property/details/land-at-bhaktapur-10381,,DIVYASHWORI PLANNING,,
"Rs. 85,000 (Negotiable)
(Eighty five thousand per month)",,,,4,1,1,3,2.5,"DHAPAKHEL, LALITPUR, NEPAL",20 FEET,EAST,BUNGALOW (RESIDENTIAL),PILLAR SYSTEM,GB10067,7 MONTHS AGO,53,FULLY FURNISHED,https://www.gharbazar.com/property/details/bungalow-at-dhapakhel-lalitpur-10067,,,,
"Rs. 17,00,000 (Negotiable)
(17 lakh per aana)",0-12-2-0,,,,,,,,"NEAR MICRO PARK, KATHMANDU, NEPAL",18 FT,SOUTH,LAND (RESIDENTIAL),NONE,GB04570,6 YEARS AGO,7656,,https://www.gharbazar.com/property/details/land-at-bishnu-budhanilkantha-4570,200M,,,
"Rs. 3,00,00,000 (Negotiable)
(Three crore )",0-0-2-3,0-0-2-3,,,,,,5,"DILIBAZAR, KATHMANDU, NEPAL",46 FEET,SOUTH,HOUSE (RESIDENTIAL),PILLAR SYSTEM,GB09995,8 MONTHS AGO,126,NOT FURNISHED,https://www.gharbazar.com/property/details/house-at-dilibazar-9995,,MAIN ROAD DILLIBAZAR,,
"Rs. 3,30,00,000 (Negotiable)
(Three crore thirty lakh )",0-4-0-0,,,,,,,,"BUDHANILKANTHA, KATHMANDU, NEPAL",13 FT,NONE,HOUSE (RESIDENTIAL),PILLAR SYSTEM,GB10238,5 MONTHS AGO,998,NOT FURNISHED,https://www.gharbazar.com/property/details/house-at-budhanilkantha-kathmandu-10238,,,,
